NC_035780.1,exon,3527994,3528143
NC_035780.1,exon,3528469,3528597
NC_035780.1,exon,3528813,3528887
NC_035780.1,lnc_RNA,3537514,3538463
NC_035780.1,exon,3537514,3537658
NC_035780.1,exon,3537863,3538015
NC_035780.1,exon,3538389,3538463
NC_035780.1,lnc_RNA,3542837,3543632
NC_035780.1,exon,3542837,3542915
NC_035780.1,exon,3543007,3543150
NC_035780.1,exon,3543556,3543632
NC_035780.1,lnc_RNA,3554796,3556838
NC_035780.1,exon,3556712,3556838
NC_035780.1,exon,3555028,3555174
NC_035780.1,exon,3554796,3554882
NC_035780.1,lnc_RNA,4063705,4068299
NC_035780.1,exon,4068246,4068299
NC_035780.1,exon,4065246,4065312
NC_035780.1,exon,4063705,4063775
NC_035780.1,lnc_RNA,4604009,4606600
NC_035780.1,exon,4604009,4604406
NC_035780.1,exon,4604514,4604702
NC_035780.1,exon,4605057,4605146
NC_035780.1,exon,4606077,4606600
NC_035780.1,lnc_RNA,4697237,4699348
NC_035780.1,exon,4697237,4697327
NC_035780.1,exon,4698971,4699117
NC_035780.1,exon,4699264,4699348
NC_035780.1,lnc_RNA,4712174,4712954
NC_035780.1,exon,4712881,4712954
NC_035780.1,exon,4712641,4712784
NC_035780.1,exon,4712174,4712205
NC_035780.1,lnc_RNA,5128880,5129608
NC_035780.1,exon,5128880,5128913
NC_035780.1,exon,5129152,5129362
NC_035780.1,exon,5129528,5129608
NC_035780.1,lnc_RNA,5400975,5403441
NC_035780.1,exon,5400975,5401040
NC_035780.1,exon,5401704,5401992
NC_035780.1,exon,5402872,5403441
NC_035780.1,lnc_RNA,5848333,5860906
NC_035780.1,exon,5848333,5848379
NC_035780.1,exon,5850561,5850609
NC_035780.1,exon,5852249,5852332
NC_035780.1,exon,5853648,5853726
NC_035780.1,exon,5853959,5854005
NC_035780.1,exon,5854414,5854476
NC_035780.1,exon,5854959,5855020
NC_035780.1,exon,5856655,5856718
NC_035780.1,exon,5857222,5857285
NC_035780.1,exon,5857803,5857867
NC_035780.1,exon,5858368,5858431
NC_035780.1,exon,5859710,5859771
NC_035780.1,exon,5860244,5860906
NC_035780.1,lnc_RNA,5849324,5860906
NC_035780.1,exon,5849324,5850609
NC_035780.1,exon,5852249,5852332
NC_035780.1,exon,5853648,5853726
NC_035780.1,exon,5853959,5854005
NC_035780.1,exon,5854959,5855020
NC_035780.1,exon,5856655,5856718
NC_035780.1,exon,5857222,5857285
NC_035780.1,exon,5857803,5857867
NC_035780.1,exon,5858368,5858431
NC_035780.1,exon,5859710,5859771
NC_035780.1,exon,5860244,5860906
NC_035780.1,lnc_RNA,5849326,5860906
NC_035780.1,exon,5849326,5850609
NC_035780.1,exon,5852249,5852332
NC_035780.1,exon,5853648,5853711
NC_035780.1,exon,5853959,5854005
NC_035780.1,exon,5854414,5854476
NC_035780.1,exon,5854959,5855020
NC_035780.1,exon,5856655,5856718
NC_035780.1,exon,5857222,5857285
NC_035780.1,exon,5857803,5857867
NC_035780.1,exon,5858368,5858431
NC_035780.1,exon,5859710,5859771
NC_035780.1,exon,5860244,5860906
NC_035780.1,lnc_RNA,5849327,5860906
NC_035780.1,exon,5849327,5850609
NC_035780.1,exon,5852249,5852332
NC_035780.1,exon,5853648,5853726
NC_035780.1,exon,5853959,5854005
NC_035780.1,exon,5854414,5854476
NC_035780.1,exon,5854959,5855020
NC_035780.1,exon,5856655,5856718
NC_035780.1,exon,5857222,5857285
NC_035780.1,exon,5857803,5857867
NC_035780.1,exon,5858368,5858431
NC_035780.1,exon,5859710,5859771
NC_035780.1,exon,5860244,5860906
NC_035780.1,lnc_RNA,5849327,5860906
NC_035780.1,exon,5849327,5850609
NC_035780.1,exon,5852249,5852332
NC_035780.1,exon,5853648,5853726
NC_035780.1,exon,5853959,5854005
NC_035780.1,exon,5854414,5854476
NC_035780.1,exon,5854959,5855020
NC_035780.1,exon,5856655,5856718
NC_035780.1,exon,5857803,5857867
NC_035780.1,exon,5858368,5858431
NC_035780.1,exon,5859710,5859771
NC_035780.1,exon,5860244,5860906
NC_035780.1,lnc_RNA,5849330,5860906
NC_035780.1,exon,5849330,5850609
NC_035780.1,exon,5852249,5852332
NC_035780.1,exon,5853648,5853726
NC_035780.1,exon,5853959,5854005
NC_035780.1,exon,5854414,5854476
NC_035780.1,exon,5854959,5855020
NC_035780.1,exon,5856655,5856718
NC_035780.1,exon,5857222,5857285
NC_035780.1,exon,5858368,5858431
NC_035780.1,exon,5859710,5859771
NC_035780.1,exon,5860244,5860906
NC_035780.1,lnc_RNA,5849331,5860906
NC_035780.1,exon,5849331,5850609
NC_035780.1,exon,5852249,5852332
NC_035780.1,exon,5853648,5853726
NC_035780.1,exon,5853959,5854005
NC_035780.1,exon,5854414,5854476
NC_035780.1,exon,5854959,5855020
NC_035780.1,exon,5856655,5856718
NC_035780.1,exon,5857222,5857285
NC_035780.1,exon,5859710,5859771
NC_035780.1,exon,5860244,5860906
NC_035780.1,lnc_RNA,5849331,5860906
NC_035780.1,exon,5849331,5850609
NC_035780.1,exon,5852249,5852332
NC_035780.1,exon,5853648,5853726
NC_035780.1,exon,5853959,5854005
NC_035780.1,exon,5854414,5854476
NC_035780.1,exon,5854959,5855020
NC_035780.1,exon,5856655,5856718
NC_035780.1,exon,5858368,5858431
NC_035780.1,exon,5859710,5859771
NC_035780.1,exon,5860244,5860906
NC_035780.1,lnc_RNA,5849333,5860906
NC_035780.1,exon,5849333,5850609
NC_035780.1,exon,5852249,5852332
NC_035780.1,exon,5853648,5853726
NC_035780.1,exon,5853959,5854005
NC_035780.1,exon,5854414,5854476
NC_035780.1,exon,5854959,5855020
NC_035780.1,exon,5856655,5856718
NC_035780.1,exon,5859710,5859771
NC_035780.1,exon,5860244,5860906
NC_035780.1,lnc_RNA,6132120,6132550
NC_035780.1,exon,6132120,6132145
NC_035780.1,exon,6132244,6132335
NC_035780.1,exon,6132423,6132550
NC_035780.1,lnc_RNA,6165196,6165696
NC_035780.1,exon,6165546,6165696
NC_035780.1,exon,6165356,6165430
NC_035780.1,exon,6165196,6165246
NC_035780.1,lnc_RNA,6264833,6267090
NC_035780.1,exon,6266825,6267090
NC_035780.1,exon,6265565,6265644
NC_035780.1,exon,6264833,6264936
NC_035780.1,lnc_RNA,6386501,6388323
NC_035780.1,exon,6388186,6388323
NC_035780.1,exon,6386501,6387796
NC_035780.1,lnc_RNA,6653487,6655658
NC_035780.1,exon,6655462,6655658
NC_035780.1,exon,6653776,6653946
NC_035780.1,exon,6653487,6653677
NC_035780.1,lnc_RNA,6746869,6760612
NC_035780.1,exon,6746869,6746945
NC_035780.1,exon,6754897,6754978
NC_035780.1,exon,6758755,6758771
NC_035780.1,exon,6758999,6759115
NC_035780.1,exon,6759330,6759492
NC_035780.1,exon,6759766,6759884
NC_035780.1,exon,6760091,6760612
NC_035780.1,lnc_RNA,6893435,6894374
NC_035780.1,exon,6894178,6894374
NC_035780.1,exon,6893709,6893879
NC_035780.1,exon,6893435,6893610
NC_035780.1,lnc_RNA,7813125,7821327
NC_035780.1,exon,7821200,7821327
NC_035780.1,exon,7817078,7817090
NC_035780.1,exon,7816821,7816855
NC_035780.1,exon,7813125,7814129
NC_035780.1,lnc_RNA,8131059,8135404
NC_035780.1,exon,8131059,8131158
NC_035780.1,exon,8131244,8131276
NC_035780.1,exon,8133360,8133429
NC_035780.1,exon,8133509,8133583
NC_035780.1,exon,8133695,8134277
NC_035780.1,exon,8134374,8134472
NC_035780.1,exon,8134640,8135404
NC_035780.1,lnc_RNA,8131059,8135404
NC_035780.1,exon,8131059,8131158
NC_035780.1,exon,8131244,8131276
NC_035780.1,exon,8133360,8133429
NC_035780.1,exon,8133525,8133583
NC_035780.1,exon,8133695,8134277
NC_035780.1,exon,8134374,8134472
NC_035780.1,exon,8134640,8135404
NC_035780.1,lnc_RNA,8131060,8135404
NC_035780.1,exon,8131060,8131158
NC_035780.1,exon,8131244,8131276
NC_035780.1,exon,8133360,8133429
NC_035780.1,exon,8133520,8133583
NC_035780.1,exon,8133695,8134277
NC_035780.1,exon,8134374,8134472
NC_035780.1,exon,8134640,8135404
NC_035780.1,lnc_RNA,8131060,8135404
NC_035780.1,exon,8131060,8131158
NC_035780.1,exon,8131244,8131276
NC_035780.1,exon,8133360,8133407
NC_035780.1,exon,8133520,8133583
NC_035780.1,exon,8133695,8134277
NC_035780.1,exon,8134374,8134472
NC_035780.1,exon,8134640,8135404
NC_035780.1,lnc_RNA,8131060,8135404
NC_035780.1,exon,8131060,8131158
NC_035780.1,exon,8131244,8131276
NC_035780.1,exon,8133360,8133407
NC_035780.1,exon,8133525,8133583
NC_035780.1,exon,8133695,8134277
NC_035780.1,exon,8134374,8134472
NC_035780.1,exon,8134640,8135404
NC_035780.1,lnc_RNA,8131062,8135404
NC_035780.1,exon,8131062,8131158
NC_035780.1,exon,8131244,8131276
NC_035780.1,exon,8133520,8133583
NC_035780.1,exon,8133695,8134277
NC_035780.1,exon,8134374,8134472
NC_035780.1,exon,8134640,8135404
NC_035780.1,lnc_RNA,8131062,8135404
NC_035780.1,exon,8131062,8131158
NC_035780.1,exon,8131244,8131276
NC_035780.1,exon,8133525,8133583
NC_035780.1,exon,8133695,8134277
NC_035780.1,exon,8134374,8134472
NC_035780.1,exon,8134640,8135404
NC_035780.1,lnc_RNA,8340399,8352840
NC_035780.1,exon,8352748,8352840
NC_035780.1,exon,8348278,8348538
NC_035780.1,exon,8345057,8345334
NC_035780.1,exon,8344629,8344819
NC_035780.1,exon,8344280,8344427
NC_035780.1,exon,8340399,8340491
NC_035780.1,lnc_RNA,8365125,8376350
NC_035780.1,exon,8376259,8376350
NC_035780.1,exon,8368778,8369037
NC_035780.1,exon,8368311,8368585
NC_035780.1,exon,8367865,8368055
NC_035780.1,exon,8367495,8367642
NC_035780.1,exon,8365125,8365370
NC_035780.1,lnc_RNA,8579031,8579698
NC_035780.1,exon,8579031,8579110
NC_035780.1,exon,8579340,8579424
NC_035780.1,exon,8579661,8579698
NC_035780.1,lnc_RNA,8951007,8951628
NC_035780.1,exon,8951468,8951628
NC_035780.1,exon,8951236,8951374
NC_035780.1,exon,8951007,8951098
NC_035780.1,lnc_RNA,9414842,9416655
NC_035780.1,exon,9414842,9415040
NC_035780.1,exon,9415628,9415735
NC_035780.1,exon,9415831,9415915
NC_035780.1,exon,9416002,9416655
NC_035780.1,lnc_RNA,9684447,9710017
NC_035780.1,exon,9709428,9710017
NC_035780.1,exon,9694040,9694320
NC_035780.1,exon,9692864,9692970
NC_035780.1,exon,9692609,9692706
NC_035780.1,exon,9692250,9692377
NC_035780.1,exon,9684447,9684754
NC_035780.1,lnc_RNA,9792136,9795603
NC_035780.1,exon,9792136,9792809
NC_035780.1,exon,9795054,9795179
NC_035780.1,exon,9795484,9795603
NC_035780.1,lnc_RNA,9823378,9826292
NC_035780.1,exon,9823378,9823434
NC_035780.1,exon,9825859,9825980
NC_035780.1,exon,9826135,9826292
NC_035780.1,lnc_RNA,9828921,9830942
NC_035780.1,exon,9828921,9829052
NC_035780.1,exon,9830078,9830201
NC_035780.1,exon,9830789,9830942
NC_035780.1,lnc_RNA,9986095,9990369
NC_035780.1,exon,9986095,9987545
NC_035780.1,exon,9990291,9990369
NC_035780.1,lnc_RNA,10007594,10060975
NC_035780.1,exon,10007594,10007650
NC_035780.1,exon,10019566,10019645
NC_035780.1,exon,10048827,10048907
NC_035780.1,exon,10060776,10060975
NC_035780.1,lnc_RNA,10055565,10057092
NC_035780.1,exon,10055565,10055779
NC_035780.1,exon,10056556,10056696
NC_035780.1,exon,10056929,10057092
NC_035780.1,lnc_RNA,10055569,10057092
NC_035780.1,exon,10055569,10055779
NC_035780.1,exon,10056556,10056669
NC_035780.1,exon,10056929,10057092
NC_035780.1,lnc_RNA,10057620,10059733
NC_035780.1,exon,10059485,10059733
NC_035780.1,exon,10057814,10057963
NC_035780.1,exon,10057620,10057699
NC_035780.1,lnc_RNA,10057620,10059733
NC_035780.1,exon,10059480,10059733
NC_035780.1,exon,10057814,10057963
NC_035780.1,exon,10057620,10057699
NC_035780.1,lnc_RNA,10354096,10356964
NC_035780.1,exon,10356909,10356964
NC_035780.1,exon,10355512,10355570
NC_035780.1,exon,10354096,10354415
NC_035780.1,lnc_RNA,10365133,10370853
NC_035780.1,exon,10370804,10370853
NC_035780.1,exon,10368790,10368897
NC_035780.1,exon,10368542,10368646
NC_035780.1,exon,10366904,10367085
NC_035780.1,exon,10365133,10365929
NC_035780.1,lnc_RNA,10365133,10370853
NC_035780.1,exon,10370804,10370853
NC_035780.1,exon,10368542,10368897
NC_035780.1,exon,10366904,10367085
NC_035780.1,exon,10365133,10365929
NC_035780.1,lnc_RNA,10397213,10398402
NC_035780.1,exon,10397213,10397348
NC_035780.1,exon,10397462,10397613
NC_035780.1,exon,10398328,10398402
NC_035780.1,lnc_RNA,10695042,10698483
NC_035780.1,exon,10698409,10698483
NC_035780.1,exon,10697804,10697952
NC_035780.1,exon,10696877,10696973
NC_035780.1,exon,10695042,10695112
NC_035780.1,lnc_RNA,10833064,10834421
NC_035780.1,exon,10834324,10834421
NC_035780.1,exon,10833638,10833939
NC_035780.1,exon,10833064,10833462
NC_035780.1,lnc_RNA,11190917,11207487
NC_035780.1,exon,11207331,11207487
NC_035780.1,exon,11199968,11200114
NC_035780.1,exon,11194749,11194837
NC_035780.1,exon,11194260,11194444
NC_035780.1,exon,11191918,11192007
NC_035780.1,exon,11191329,11191500
NC_035780.1,exon,11190917,11191196
NC_035780.1,lnc_RNA,11227091,11229977
NC_035780.1,exon,11229905,11229977
NC_035780.1,exon,11228518,11228600
NC_035780.1,exon,11227091,11227150
NC_035780.1,lnc_RNA,11348167,11353213
NC_035780.1,exon,11348167,11349171
NC_035780.1,exon,11349780,11350631
NC_035780.1,exon,11350818,11351069
NC_035780.1,exon,11351253,11353213
NC_035780.1,lnc_RNA,11348167,11353210
NC_035780.1,exon,11348167,11350631
NC_035780.1,exon,11350818,11351069
NC_035780.1,exon,11351253,11353210
NC_035780.1,lnc_RNA,11659994,11663146
NC_035780.1,exon,11659994,11660099
NC_035780.1,exon,11660817,11660924
NC_035780.1,exon,11663037,11663146
NC_035780.1,lnc_RNA,12161315,12211411
NC_035780.1,exon,12211355,12211411
NC_035780.1,exon,12199188,12199267
NC_035780.1,exon,12169307,12169387
NC_035780.1,exon,12161315,12161514
NC_035780.1,lnc_RNA,12161315,12203237
NC_035780.1,exon,12202913,12203237
NC_035780.1,exon,12199188,12199267
NC_035780.1,exon,12169307,12169387
NC_035780.1,exon,12161315,12161514
NC_035780.1,lnc_RNA,12394444,12396952
NC_035780.1,exon,12396838,12396952
NC_035780.1,exon,12395155,12395290
NC_035780.1,exon,12394444,12394601
NC_035780.1,lnc_RNA,12433300,12436091
NC_035780.1,exon,12436001,12436091
NC_035780.1,exon,12433723,12433848
NC_035780.1,exon,12433300,12433419
NC_035780.1,lnc_RNA,12522316,12547437
NC_035780.1,exon,12522316,12522905
NC_035780.1,exon,12538108,12538388
NC_035780.1,exon,12538952,12539049
NC_035780.1,exon,12539278,12539405
NC_035780.1,exon,12540600,12540668
NC_035780.1,exon,12546890,12547437
NC_035780.1,lnc_RNA,12522316,12547433
NC_035780.1,exon,12522316,12522905
NC_035780.1,exon,12538108,12538388
NC_035780.1,exon,12538952,12539049
NC_035780.1,exon,12539278,12539405
NC_035780.1,exon,12546890,12547433
NC_035780.1,lnc_RNA,12527179,12547436
NC_035780.1,exon,12527179,12527223
NC_035780.1,exon,12538108,12538388
NC_035780.1,exon,12538952,12539049
NC_035780.1,exon,12539278,12539405
NC_035780.1,exon,12546890,12547436
NC_035780.1,lnc_RNA,13060085,13061600
NC_035780.1,exon,13061453,13061600
NC_035780.1,exon,13060800,13060901
NC_035780.1,exon,13060536,13060641
NC_035780.1,exon,13060085,13060387
NC_035780.1,lnc_RNA,13127930,13130499
NC_035780.1,exon,13127930,13128257
NC_035780.1,exon,13128507,13128730
NC_035780.1,exon,13128956,13129040
NC_035780.1,exon,13129137,13129268
NC_035780.1,exon,13129604,13129683
NC_035780.1,exon,13130005,13130499
NC_035780.1,lnc_RNA,13489283,13495696
NC_035780.1,exon,13489283,13489379
NC_035780.1,exon,13494112,13494390
NC_035780.1,exon,13494530,13495696
NC_035780.1,lnc_RNA,13627207,13632034
NC_035780.1,exon,13629753,13632034
NC_035780.1,exon,13627207,13629456
NC_035780.1,lnc_RNA,13754789,13760845
NC_035780.1,exon,13754789,13754965
NC_035780.1,exon,13756322,13756376
NC_035780.1,exon,13756510,13756553
NC_035780.1,exon,13757370,13757428
NC_035780.1,exon,13758550,13758630
NC_035780.1,exon,13758804,13758877
NC_035780.1,exon,13760166,13760247
NC_035780.1,exon,13760403,13760845
NC_035780.1,lnc_RNA,13754789,13760845
NC_035780.1,exon,13754789,13754965
NC_035780.1,exon,13756322,13756376
NC_035780.1,exon,13757370,13757428
NC_035780.1,exon,13758550,13758630
NC_035780.1,exon,13758804,13758877
NC_035780.1,exon,13760166,13760247
NC_035780.1,exon,13760403,13760845
NC_035780.1,lnc_RNA,13754789,13760845
NC_035780.1,exon,13754789,13754965
NC_035780.1,exon,13757370,13757428
NC_035780.1,exon,13758550,13758630
NC_035780.1,exon,13758804,13758877
NC_035780.1,exon,13760166,13760247
NC_035780.1,exon,13760403,13760845
NC_035780.1,lnc_RNA,13754789,13760845
NC_035780.1,exon,13754789,13754932
NC_035780.1,exon,13755014,13755140
NC_035780.1,exon,13756322,13756376
NC_035780.1,exon,13756510,13756553
NC_035780.1,exon,13757370,13757428
NC_035780.1,exon,13758550,13758630
NC_035780.1,exon,13758804,13758877
NC_035780.1,exon,13760166,13760247
NC_035780.1,exon,13760403,13760845
NC_035780.1,lnc_RNA,13754789,13760845
NC_035780.1,exon,13754789,13754932
NC_035780.1,exon,13756322,13756376
NC_035780.1,exon,13756510,13756553
NC_035780.1,exon,13757370,13757428
NC_035780.1,exon,13758550,13758630
NC_035780.1,exon,13758804,13758877
NC_035780.1,exon,13760166,13760247
NC_035780.1,exon,13760403,13760845
NC_035780.1,lnc_RNA,13754789,13760845
NC_035780.1,exon,13754789,13754932
NC_035780.1,exon,13756322,13756376
NC_035780.1,exon,13757370,13757428
NC_035780.1,exon,13758550,13758630
NC_035780.1,exon,13758804,13758877
NC_035780.1,exon,13760166,13760247
NC_035780.1,exon,13760403,13760845
NC_035780.1,lnc_RNA,13754797,13760845
NC_035780.1,exon,13754797,13754932
NC_035780.1,exon,13757370,13757428
NC_035780.1,exon,13758550,13758630
NC_035780.1,exon,13758804,13758877
NC_035780.1,exon,13760166,13760247
NC_035780.1,exon,13760403,13760845
NC_035780.1,lnc_RNA,13777398,13782910
NC_035780.1,exon,13782784,13782910
NC_035780.1,exon,13777813,13778091
NC_035780.1,exon,13777398,13777673
NC_035780.1,lnc_RNA,13849997,13852694
NC_035780.1,exon,13849997,13850082
NC_035780.1,exon,13852563,13852694
NC_035780.1,lnc_RNA,14009521,14012352
NC_035780.1,exon,14012309,14012352
NC_035780.1,exon,14010922,14010980
NC_035780.1,exon,14009521,14009845
NC_035780.1,lnc_RNA,14376909,14383781
NC_035780.1,exon,14383670,14383781
NC_035780.1,exon,14381909,14382076
NC_035780.1,exon,14379888,14381811
NC_035780.1,exon,14376909,14379760
NC_035780.1,lnc_RNA,14376909,14383781
NC_035780.1,exon,14383670,14383781
NC_035780.1,exon,14381909,14382076
NC_035780.1,exon,14376909,14381811
NC_035780.1,lnc_RNA,14980744,14985692
NC_035780.1,exon,14985597,14985692
NC_035780.1,exon,14985272,14985322
NC_035780.1,exon,14980744,14980891
NC_035780.1,lnc_RNA,15250432,15251007
NC_035780.1,exon,15250906,15251007
NC_035780.1,exon,15250432,15250650
NC_035780.1,lnc_RNA,15322337,15324317
NC_035780.1,exon,15322337,15322412
NC_035780.1,exon,15323281,15323319
NC_035780.1,exon,15324198,15324317
NC_035780.1,lnc_RNA,15698676,15702727
NC_035780.1,exon,15698676,15699124
NC_035780.1,exon,15699257,15699470
NC_035780.1,exon,15699555,15699686
NC_035780.1,exon,15700037,15700224
NC_035780.1,exon,15700302,15700446
NC_035780.1,exon,15700549,15700681
NC_035780.1,exon,15700765,15700954
NC_035780.1,exon,15701253,15701388
NC_035780.1,exon,15702253,15702727
NC_035780.1,lnc_RNA,15702870,15704645
NC_035780.1,exon,15702870,15702908
NC_035780.1,exon,15703111,15703325
NC_035780.1,exon,15703494,15703583
NC_035780.1,exon,15703909,15704645
NC_035780.1,lnc_RNA,15765054,15771302
NC_035780.1,exon,15771284,15771302
NC_035780.1,exon,15768864,15769127
NC_035780.1,exon,15767524,15767631
NC_035780.1,exon,15765054,15765229
NC_035780.1,lnc_RNA,16004280,16006468
NC_035780.1,exon,16006429,16006468
NC_035780.1,exon,16004564,16004616
NC_035780.1,exon,16004280,16004419
NC_035780.1,lnc_RNA,16122787,16136657
NC_035780.1,exon,16122787,16122890
NC_035780.1,exon,16132894,16133922
NC_035780.1,exon,16135072,16135140
NC_035780.1,exon,16136339,16136657
NC_035780.1,lnc_RNA,16164536,16165836
NC_035780.1,exon,16164980,16165836
NC_035780.1,exon,16164536,16164773
NC_035780.1,lnc_RNA,16599027,16601365
NC_035780.1,exon,16601260,16601365
NC_035780.1,exon,16600613,16600789
NC_035780.1,exon,16600240,16600326
NC_035780.1,exon,16599027,16599163
NC_035780.1,lnc_RNA,16599027,16600991
NC_035780.1,exon,16600943,16600991
NC_035780.1,exon,16600613,16600789
NC_035780.1,exon,16600240,16600326
NC_035780.1,exon,16599027,16599163
NC_035780.1,lnc_RNA,16608208,16611666
NC_035780.1,exon,16611527,16611666
NC_035780.1,exon,16610419,16610667
NC_035780.1,exon,16609753,16609857
NC_035780.1,exon,16608208,16608703
NC_035780.1,lnc_RNA,16649155,16673001
NC_035780.1,exon,16649155,16649171
NC_035780.1,exon,16667403,16667448
NC_035780.1,exon,16668324,16668471
NC_035780.1,exon,16670729,16670931
NC_035780.1,exon,16671196,16671446
NC_035780.1,exon,16671748,16671946
NC_035780.1,exon,16672458,16673001
NC_035780.1,lnc_RNA,16652299,16673001
NC_035780.1,exon,16652299,16652315
NC_035780.1,exon,16667403,16667448
NC_035780.1,exon,16668324,16668471
NC_035780.1,exon,16670729,16670931
NC_035780.1,exon,16671196,16671446
NC_035780.1,exon,16671748,16671946
NC_035780.1,exon,16672458,16673001
NC_035780.1,lnc_RNA,16652706,16673001
NC_035780.1,exon,16652706,16652865
NC_035780.1,exon,16667403,16667448
NC_035780.1,exon,16668324,16668471
NC_035780.1,exon,16670729,16670931
NC_035780.1,exon,16671196,16671446
NC_035780.1,exon,16671748,16671946
NC_035780.1,exon,16672458,16673001
NC_035780.1,lnc_RNA,16658703,16673001
NC_035780.1,exon,16658703,16659168
NC_035780.1,exon,16667403,16667448
NC_035780.1,exon,16668324,16668471
NC_035780.1,exon,16670729,16670931
NC_035780.1,exon,16671196,16671446
NC_035780.1,exon,16671748,16671946
NC_035780.1,exon,16672458,16673001
NC_035780.1,lnc_RNA,16663750,16673001
NC_035780.1,exon,16663750,16663966
NC_035780.1,exon,16667403,16667448
NC_035780.1,exon,16668324,16668471
NC_035780.1,exon,16670729,16670931
NC_035780.1,exon,16671196,16671446
NC_035780.1,exon,16671748,16671946
NC_035780.1,exon,16672458,16673001
NC_035780.1,lnc_RNA,16665308,16673001
NC_035780.1,exon,16665308,16665324
NC_035780.1,exon,16667403,16667448
NC_035780.1,exon,16668324,16668471
NC_035780.1,exon,16670729,16670931
NC_035780.1,exon,16671196,16671446
NC_035780.1,exon,16671748,16671946
NC_035780.1,exon,16672458,16673001
NC_035780.1,lnc_RNA,16665418,16673001
NC_035780.1,exon,16665418,16665538
NC_035780.1,exon,16667403,16667448
NC_035780.1,exon,16668324,16668471
NC_035780.1,exon,16670729,16670931
NC_035780.1,exon,16671196,16671446
NC_035780.1,exon,16671748,16671946
NC_035780.1,exon,16672458,16673001
NC_035780.1,lnc_RNA,16676898,16684528
NC_035780.1,exon,16684334,16684528
NC_035780.1,exon,16681595,16681812
NC_035780.1,exon,16681224,16681412
NC_035780.1,exon,16680971,16681102
NC_035780.1,exon,16680731,16680851
NC_035780.1,exon,16680464,16680637
NC_035780.1,exon,16680205,16680352
NC_035780.1,exon,16679843,16679993
NC_035780.1,exon,16679453,16679627
NC_035780.1,exon,16679115,16679333
NC_035780.1,exon,16676898,16679012
NC_035780.1,lnc_RNA,16689590,16696512
NC_035780.1,exon,16696393,16696512
NC_035780.1,exon,16692019,16692169
NC_035780.1,exon,16689590,16690149
NC_035780.1,lnc_RNA,16863190,16864842
NC_035780.1,exon,16864608,16864842
NC_035780.1,exon,16864347,16864488
NC_035780.1,exon,16863190,16863416
NC_035780.1,lnc_RNA,17345717,17347420
NC_035780.1,exon,17345717,17345842
NC_035780.1,exon,17346168,17346287
